	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Kwale-Coast-42_S33_L001_paired_trim_R1	7.0	6.0	4.0	6.0	4.0	7.0	7.0	14.0	72.0	28.0	14.0	16.0	18.0	24.0	12.0	10.0	23.0	15.0	10.0	16.0	11.0	9.0	18.0	28.0	17.0	12.0	17.0	20.0	30.0	24.0	16.0	20.0	14.0	11.0	10.0	22.0	9.0	36.0	31.0	24.0	25.0	29.0	145.0	26184.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Kwale-Coast-42_S33_L001_paired_trim_R2	118.0	115.0	35.0	45.0	22.0	17.0	32.0	24.0	15.0	21.0	20.0	27.0	30.0	26.0	42.0	41.0	59.0	30.0	31.0	26.0	29.0	40.0	45.0	45.0	49.0	42.0	69.0	41.0	109.0	147.0	138.0	84.0	101.0	125.0	108.0	149.0	162.0	297.0	281.0	325.0	375.0	359.0	925.0	22254.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Kwale-Coast-43_S34_L001_paired_trim_R1	5.0	6.0	3.0	2.0	1.0	4.0	3.0	9.0	12.0	11.0	9.0	4.0	7.0	5.0	8.0	8.0	15.0	1.0	11.0	5.0	12.0	11.0	6.0	5.0	7.0	7.0	7.0	4.0	6.0	9.0	15.0	14.0	8.0	13.0	9.0	12.0	13.0	26.0	33.0	14.0	21.0	18.0	120.0	22735.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Kwale-Coast-43_S34_L001_paired_trim_R2	48.0	47.0	30.0	30.0	23.0	11.0	11.0	22.0	10.0	25.0	17.0	14.0	21.0	34.0	30.0	22.0	36.0	21.0	25.0	20.0	35.0	38.0	38.0	43.0	27.0	39.0	50.0	48.0	76.0	89.0	95.0	73.0	69.0	93.0	116.0	128.0	111.0	214.0	288.0	298.0	342.0	361.0	833.0	19253.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Kwale-Coast-45_S35_L001_paired_trim_R1	6.0	12.0	5.0	8.0	11.0	3.0	6.0	3.0	9.0	6.0	5.0	3.0	9.0	5.0	21.0	6.0	22.0	13.0	13.0	1.0	7.0	7.0	13.0	7.0	11.0	9.0	12.0	12.0	11.0	10.0	22.0	17.0	9.0	20.0	10.0	8.0	14.0	35.0	28.0	31.0	30.0	32.0	131.0	34125.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Kwale-Coast-45_S35_L001_paired_trim_R2	47.0	42.0	20.0	40.0	18.0	18.0	20.0	20.0	9.0	25.0	18.0	13.0	27.0	23.0	28.0	43.0	34.0	17.0	17.0	8.0	27.0	19.0	39.0	48.0	28.0	35.0	47.0	34.0	53.0	64.0	85.0	67.0	63.0	85.0	86.0	94.0	95.0	230.0	251.0	312.0	341.0	424.0	927.0	30837.0
	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Kwale-Coast-46_S36_L001_paired_trim_R1	3.0	5.0	8.0	4.0	9.0	4.0	12.0	47.0	13.0	10.0	8.0	14.0	9.0	8.0	6.0	11.0	17.0	12.0	13.0	10.0	13.0	12.0	13.0	7.0	7.0	15.0	14.0	11.0	16.0	13.0	10.0	14.0	15.0	13.0	20.0	13.0	23.0	19.0	16.0	28.0	22.0	103.0	20841.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Kwale-Coast-46_S36_L001_paired_trim_R2	75.0	83.0	30.0	41.0	24.0	19.0	17.0	7.0	20.0	22.0	16.0	15.0	28.0	29.0	14.0	23.0	14.0	11.0	18.0	22.0	14.0	28.0	31.0	29.0	35.0	33.0	31.0	36.0	46.0	47.0	61.0	57.0	54.0	77.0	78.0	80.0	101.0	128.0	179.0	255.0	265.0	314.0	720.0	18254.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Kwale-Coast-47_S37_L001_paired_trim_R1	6.0	6.0	2.0	3.0	9.0	9.0	7.0	28.0	126.0	58.0	21.0	33.0	23.0	23.0	25.0	19.0	25.0	26.0	23.0	14.0	14.0	14.0	28.0	26.0	13.0	19.0	12.0	13.0	18.0	16.0	13.0	20.0	7.0	16.0	19.0	18.0	15.0	26.0	31.0	22.0	29.0	27.0	126.0	20587.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Kwale-Coast-47_S37_L001_paired_trim_R2	111.0	270.0	59.0	47.0	44.0	27.0	26.0	21.0	12.0	23.0	14.0	18.0	21.0	21.0	23.0	42.0	28.0	34.0	24.0	23.0	26.0	23.0	34.0	45.0	26.0	45.0	35.0	38.0	53.0	68.0	100.0	82.0	69.0	85.0	94.0	97.0	117.0	181.0	231.0	207.0	280.0	306.0	754.0	17731.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Kwale-Coast-48_S38_L001_paired_trim_R1	5.0	2.0	4.0	3.0	7.0	5.0	6.0	15.0	37.0	25.0	12.0	12.0	18.0	12.0	22.0	11.0	21.0	15.0	19.0	4.0	17.0	14.0	13.0	16.0	10.0	21.0	14.0	14.0	16.0	22.0	17.0	13.0	13.0	19.0	15.0	17.0	16.0	27.0	32.0	25.0	26.0	41.0	146.0	24682.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Kwale-Coast-48_S38_L001_paired_trim_R2	55.0	112.0	32.0	44.0	45.0	21.0	29.0	15.0	13.0	27.0	19.0	36.0	29.0	45.0	43.0	40.0	38.0	33.0	33.0	21.0	19.0	28.0	24.0	52.0	19.0	52.0	52.0	38.0	56.0	77.0	112.0	83.0	94.0	108.0	106.0	134.0	107.0	215.0	251.0	271.0	308.0	405.0	1027.0	21133.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Kwale-Coast-51_S40_L001_paired_trim_R1	2.0	7.0	6.0	6.0	10.0	7.0	5.0	13.0	5.0	4.0	3.0	6.0	4.0	3.0	13.0	9.0	15.0	4.0	8.0	2.0	6.0	6.0	16.0	11.0	7.0	9.0	16.0	9.0	14.0	16.0	20.0	17.0	11.0	21.0	14.0	16.0	12.0	23.0	31.0	30.0	26.0	26.0	132.0	30492.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Kwale-Coast-51_S40_L001_paired_trim_R2	15.0	20.0	23.0	25.0	24.0	18.0	29.0	22.0	13.0	13.0	18.0	15.0	33.0	37.0	32.0	47.0	48.0	32.0	18.0	16.0	20.0	19.0	43.0	52.0	30.0	51.0	61.0	48.0	78.0	123.0	165.0	117.0	118.0	106.0	116.0	218.0	239.0	480.0	309.0	413.0	459.0	510.0	1009.0	25831.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Kwale-Coast-52_S41_L001_paired_trim_R1	5.0	1.0	1.0	1.0	5.0	2.0	4.0	11.0	27.0	19.0	13.0	5.0	8.0	6.0	10.0	2.0	11.0	6.0	5.0	8.0	5.0	11.0	11.0	9.0	5.0	7.0	11.0	8.0	7.0	9.0	9.0	14.0	6.0	8.0	10.0	11.0	9.0	13.0	20.0	9.0	18.0	8.0	70.0	14681.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Kwale-Coast-52_S41_L001_paired_trim_R2	47.0	80.0	16.0	19.0	13.0	10.0	10.0	20.0	5.0	10.0	7.0	7.0	15.0	9.0	21.0	22.0	24.0	17.0	10.0	13.0	16.0	26.0	38.0	28.0	14.0	27.0	30.0	24.0	45.0	63.0	92.0	69.0	52.0	75.0	72.0	119.0	132.0	222.0	166.0	191.0	221.0	274.0	610.0	12138.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Kwale-Coast-55_S44_L001_paired_trim_R1	3.0	9.0	1.0	4.0	3.0	5.0	6.0	10.0	21.0	11.0	11.0	9.0	12.0	8.0	13.0	16.0	17.0	6.0	8.0	6.0	10.0	10.0	13.0	13.0	12.0	18.0	10.0	13.0	18.0	18.0	22.0	19.0	4.0	11.0	8.0	10.0	23.0	30.0	40.0	30.0	31.0	24.0	144.0	27257.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Kwale-Coast-55_S44_L001_paired_trim_R2	36.0	57.0	22.0	27.0	34.0	17.0	23.0	21.0	18.0	27.0	10.0	20.0	32.0	33.0	47.0	108.0	68.0	42.0	14.0	23.0	23.0	46.0	68.0	60.0	34.0	73.0	105.0	74.0	86.0	148.0	161.0	115.0	106.0	125.0	129.0	194.0	176.0	331.0	256.0	311.0	337.0	354.0	779.0	23197.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Kwale-Coast-56_S45_L001_paired_trim_R1	6.0	9.0	9.0	6.0	7.0	9.0	14.0	18.0	60.0	43.0	18.0	9.0	16.0	14.0	26.0	14.0	24.0	17.0	11.0	12.0	16.0	16.0	21.0	25.0	13.0	16.0	22.0	16.0	28.0	33.0	28.0	30.0	11.0	17.0	22.0	17.0	18.0	61.0	44.0	36.0	45.0	42.0	161.0	40517.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Kwale-Coast-56_S45_L001_paired_trim_R2	61.0	154.0	64.0	53.0	42.0	18.0	36.0	29.0	26.0	27.0	20.0	24.0	39.0	56.0	60.0	114.0	65.0	51.0	22.0	22.0	36.0	49.0	80.0	72.0	60.0	76.0	111.0	88.0	139.0	207.0	212.0	139.0	156.0	172.0	136.0	281.0	286.0	542.0	415.0	453.0	553.0	580.0	1263.0	34508.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Kwale-Coast-57_S46_L001_paired_trim_R1	3.0	15.0	10.0	9.0	6.0	4.0	11.0	16.0	52.0	23.0	19.0	15.0	14.0	13.0	16.0	11.0	22.0	12.0	17.0	12.0	11.0	15.0	17.0	20.0	10.0	12.0	16.0	17.0	19.0	13.0	22.0	34.0	21.0	23.0	14.0	15.0	28.0	33.0	32.0	34.0	35.0	38.0	160.0	31054.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Kwale-Coast-57_S46_L001_paired_trim_R2	72.0	108.0	38.0	56.0	50.0	20.0	31.0	25.0	27.0	23.0	15.0	18.0	23.0	35.0	44.0	28.0	38.0	36.0	31.0	36.0	26.0	27.0	46.0	48.0	31.0	49.0	53.0	59.0	84.0	79.0	114.0	87.0	86.0	133.0	133.0	148.0	135.0	267.0	360.0	360.0	397.0	452.0	1165.0	26900.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Kwale-Coast-58_S47_L001_paired_trim_R1	7.0	19.0	12.0	7.0	5.0	11.0	16.0	19.0	40.0	9.0	10.0	14.0	19.0	20.0	18.0	10.0	38.0	11.0	13.0	9.0	8.0	19.0	23.0	25.0	13.0	28.0	25.0	18.0	25.0	38.0	36.0	38.0	16.0	38.0	27.0	24.0	32.0	81.0	43.0	42.0	41.0	51.0	223.0	49988.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Kwale-Coast-58_S47_L001_paired_trim_R2	72.0	84.0	53.0	45.0	32.0	21.0	33.0	47.0	26.0	40.0	24.0	33.0	55.0	63.0	68.0	120.0	91.0	73.0	39.0	45.0	49.0	67.0	108.0	108.0	61.0	90.0	123.0	88.0	155.0	238.0	254.0	191.0	203.0	208.0	215.0	341.0	377.0	607.0	549.0	653.0	739.0	832.0	1472.0	42417.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Kwale-Coast-59_S48_L001_paired_trim_R1	4.0	6.0	3.0	5.0	5.0	8.0	7.0	8.0	24.0	20.0	8.0	12.0	7.0	9.0	9.0	11.0	14.0	11.0	18.0	8.0	15.0	15.0	6.0	11.0	10.0	15.0	17.0	9.0	10.0	12.0	12.0	17.0	20.0	17.0	11.0	18.0	12.0	21.0	27.0	20.0	34.0	24.0	108.0	12704.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Kwale-Coast-59_S48_L001_paired_trim_R2	39.0	58.0	31.0	34.0	37.0	31.0	21.0	24.0	22.0	11.0	20.0	18.0	26.0	33.0	31.0	28.0	24.0	29.0	26.0	22.0	35.0	27.0	28.0	42.0	27.0	45.0	46.0	38.0	76.0	67.0	72.0	59.0	77.0	94.0	97.0	116.0	137.0	196.0	185.0	236.0	254.0	288.0	795.0	9760.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Nairobi-11_S10_L001_paired_trim_R1	4.0	5.0	2.0	2.0	6.0	1.0	5.0	9.0	5.0	4.0	7.0	3.0	1.0	5.0	7.0	2.0	9.0	6.0	9.0	3.0	7.0	5.0	9.0	14.0	7.0	8.0	8.0	6.0	4.0	4.0	7.0	10.0	8.0	5.0	13.0	12.0	12.0	15.0	21.0	13.0	19.0	24.0	64.0	17655.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Nairobi-11_S10_L001_paired_trim_R2	20.0	20.0	18.0	25.0	23.0	11.0	7.0	16.0	7.0	15.0	9.0	14.0	15.0	16.0	18.0	26.0	12.0	11.0	11.0	8.0	11.0	10.0	19.0	27.0	16.0	20.0	26.0	23.0	42.0	38.0	43.0	32.0	40.0	66.0	61.0	72.0	82.0	163.0	169.0	185.0	190.0	282.0	637.0	15489.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Nairobi-12_S11_L001_paired_trim_R1	3.0	7.0	2.0	7.0	10.0	7.0	7.0	7.0	6.0	2.0	8.0	5.0	8.0	5.0	4.0	2.0	16.0	5.0	6.0	4.0	2.0	9.0	7.0	7.0	3.0	8.0	10.0	20.0	15.0	20.0	18.0	17.0	7.0	12.0	25.0	10.0	23.0	42.0	22.0	22.0	20.0	18.0	107.0	26860.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Nairobi-12_S11_L001_paired_trim_R2	33.0	33.0	21.0	39.0	23.0	13.0	20.0	16.0	10.0	30.0	5.0	18.0	21.0	20.0	29.0	27.0	27.0	16.0	20.0	26.0	18.0	19.0	33.0	21.0	30.0	34.0	39.0	41.0	55.0	82.0	90.0	87.0	66.0	106.0	83.0	111.0	130.0	230.0	226.0	288.0	402.0	402.0	933.0	23452.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Nairobi-13_S12_L001_paired_trim_R1	8.0	9.0	3.0	10.0	10.0	8.0	9.0	12.0	37.0	19.0	19.0	13.0	13.0	15.0	23.0	15.0	25.0	18.0	24.0	6.0	11.0	14.0	24.0	25.0	17.0	18.0	21.0	11.0	33.0	28.0	29.0	34.0	27.0	26.0	27.0	20.0	33.0	39.0	37.0	45.0	40.0	50.0	227.0	36376.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Nairobi-13_S12_L001_paired_trim_R2	67.0	52.0	58.0	59.0	59.0	38.0	39.0	29.0	34.0	34.0	17.0	38.0	47.0	42.0	58.0	89.0	89.0	50.0	26.0	35.0	52.0	57.0	93.0	78.0	48.0	79.0	114.0	94.0	138.0	219.0	195.0	153.0	167.0	192.0	183.0	262.0	264.0	449.0	414.0	523.0	552.0	584.0	1446.0	30192.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Nairobi-15_S13_L001_paired_trim_R1	2.0	4.0	2.0	3.0	0.0	2.0	3.0	8.0	36.0	17.0	7.0	12.0	10.0	10.0	9.0	7.0	9.0	6.0	12.0	8.0	3.0	4.0	8.0	5.0	7.0	1.0	5.0	2.0	9.0	7.0	9.0	5.0	3.0	6.0	7.0	8.0	6.0	9.0	9.0	7.0	11.0	14.0	53.0	5559.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Nairobi-15_S13_L001_paired_trim_R2	17.0	33.0	30.0	22.0	52.0	23.0	5.0	5.0	4.0	9.0	5.0	5.0	17.0	10.0	11.0	13.0	5.0	11.0	12.0	9.0	14.0	4.0	15.0	9.0	12.0	15.0	13.0	17.0	23.0	23.0	38.0	17.0	20.0	38.0	34.0	43.0	37.0	61.0	60.0	55.0	77.0	86.0	268.0	4647.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Nairobi-16_S14_L001_paired_trim_R1	1.0	0.0	1.0	1.0	0.0	2.0	1.0	9.0	24.0	17.0	10.0	6.0	8.0	6.0	5.0	5.0	8.0	1.0	1.0	3.0	4.0	5.0	1.0	7.0	4.0	5.0	7.0	2.0	3.0	3.0	5.0	5.0	2.0	0.0	4.0	4.0	4.0	8.0	3.0	0.0	7.0	10.0	38.0	5090.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Nairobi-16_S14_L001_paired_trim_R2	18.0	30.0	21.0	23.0	36.0	16.0	5.0	6.0	4.0	8.0	2.0	8.0	4.0	5.0	4.0	8.0	8.0	7.0	7.0	7.0	10.0	10.0	2.0	11.0	2.0	6.0	7.0	11.0	20.0	14.0	18.0	14.0	24.0	30.0	23.0	21.0	26.0	43.0	61.0	69.0	69.0	84.0	222.0	4306.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Nairobi-17_S15_L001_paired_trim_R1	3.0	5.0	2.0	1.0	7.0	3.0	16.0	23.0	126.0	58.0	26.0	25.0	22.0	19.0	27.0	13.0	23.0	23.0	14.0	13.0	19.0	13.0	20.0	10.0	13.0	13.0	15.0	11.0	13.0	16.0	19.0	16.0	14.0	18.0	12.0	14.0	12.0	16.0	24.0	24.0	12.0	27.0	101.0	18641.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Nairobi-17_S15_L001_paired_trim_R2	73.0	143.0	81.0	63.0	150.0	46.0	28.0	20.0	11.0	17.0	20.0	23.0	28.0	17.0	18.0	16.0	11.0	23.0	18.0	18.0	27.0	33.0	47.0	21.0	35.0	55.0	62.0	61.0	70.0	92.0	98.0	81.0	91.0	138.0	103.0	115.0	109.0	155.0	241.0	375.0	459.0	433.0	639.0	15178.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Nairobi-18_S16_L001_paired_trim_R1	1.0	4.0	2.0	1.0	1.0	2.0	6.0	4.0	1.0	4.0	2.0	4.0	4.0	2.0	9.0	3.0	6.0	4.0	0.0	2.0	1.0	8.0	3.0	9.0	6.0	9.0	5.0	7.0	8.0	8.0	16.0	14.0	8.0	5.0	9.0	4.0	6.0	17.0	17.0	12.0	12.0	6.0	62.0	15154.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Nairobi-18_S16_L001_paired_trim_R2	15.0	14.0	9.0	15.0	7.0	12.0	18.0	9.0	3.0	3.0	1.0	7.0	21.0	18.0	20.0	38.0	27.0	23.0	4.0	16.0	12.0	31.0	30.0	34.0	23.0	27.0	38.0	29.0	42.0	92.0	105.0	64.0	63.0	94.0	77.0	110.0	151.0	219.0	197.0	210.0	263.0	290.0	494.0	12493.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Nairobi-19_S17_L001_paired_trim_R1	1.0	0.0	1.0	1.0	1.0	2.0	2.0	3.0	17.0	7.0	6.0	2.0	5.0	6.0	5.0	5.0	9.0	2.0	4.0	3.0	4.0	4.0	8.0	2.0	5.0	6.0	9.0	2.0	9.0	6.0	9.0	4.0	5.0	3.0	6.0	5.0	6.0	9.0	15.0	5.0	12.0	10.0	48.0	11023.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Nairobi-19_S17_L001_paired_trim_R2	22.0	19.0	24.0	16.0	25.0	12.0	9.0	11.0	6.0	9.0	3.0	10.0	13.0	23.0	18.0	27.0	35.0	19.0	12.0	12.0	12.0	16.0	41.0	29.0	19.0	23.0	38.0	34.0	53.0	54.0	75.0	49.0	58.0	60.0	60.0	82.0	72.0	144.0	127.0	209.0	201.0	209.0	348.0	8959.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Nairobi-1_S1_L001_paired_trim_R1	2.0	4.0	3.0	2.0	1.0	2.0	4.0	13.0	36.0	9.0	8.0	7.0	8.0	6.0	7.0	12.0	7.0	17.0	6.0	9.0	7.0	7.0	8.0	9.0	1.0	6.0	7.0	5.0	8.0	8.0	11.0	12.0	6.0	11.0	8.0	7.0	7.0	13.0	8.0	9.0	12.0	9.0	45.0	8968.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Nairobi-1_S1_L001_paired_trim_R2	34.0	24.0	24.0	25.0	38.0	22.0	4.0	2.0	8.0	12.0	9.0	11.0	14.0	16.0	7.0	14.0	13.0	13.0	6.0	8.0	8.0	11.0	17.0	13.0	9.0	15.0	19.0	15.0	29.0	34.0	39.0	40.0	23.0	41.0	40.0	41.0	61.0	86.0	99.0	121.0	141.0	139.0	360.0	7650.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Nairobi-21_S18_L001_paired_trim_R1	2.0	3.0	6.0	0.0	2.0	5.0	4.0	12.0	31.0	18.0	8.0	7.0	9.0	6.0	11.0	8.0	11.0	10.0	10.0	7.0	6.0	9.0	6.0	5.0	4.0	7.0	12.0	11.0	11.0	11.0	10.0	14.0	4.0	11.0	9.0	13.0	5.0	14.0	17.0	7.0	17.0	19.0	64.0	15744.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Nairobi-21_S18_L001_paired_trim_R2	38.0	45.0	29.0	28.0	52.0	18.0	13.0	15.0	6.0	10.0	6.0	9.0	11.0	16.0	17.0	30.0	20.0	10.0	16.0	9.0	19.0	22.0	26.0	24.0	13.0	35.0	36.0	27.0	44.0	54.0	60.0	48.0	57.0	54.0	68.0	76.0	98.0	174.0	188.0	223.0	264.0	250.0	587.0	13355.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Nairobi-22_S19_L001_paired_trim_R1	4.0	4.0	2.0	4.0	5.0	3.0	4.0	9.0	15.0	10.0	4.0	7.0	10.0	8.0	7.0	9.0	18.0	9.0	8.0	10.0	6.0	10.0	14.0	6.0	7.0	11.0	10.0	8.0	9.0	17.0	18.0	11.0	4.0	17.0	11.0	13.0	12.0	17.0	19.0	15.0	19.0	30.0	98.0	18135.0
	37	42	47	52	57	62	67	72	77	82	87	92	97	102	107	112	117	122	127	132	137	142	147	152	157	162	167	172	177	182	187	192	197	202	207	212	217	222	227	232	237	242	247	251
Nairobi-22_S19_L001_paired_trim_R2	25.0	38.0	25.0	26.0	27.0	17.0	11.0	16.0	20.0	17.0	9.0	31.0	28.0	37.0	34.0	67.0	33.0	30.0	16.0	15.0	19.0	22.0	42.0	35.0	40.0	45.0	63.0	44.0	64.0	94.0	97.0	85.0	81.0	105.0	113.0	144.0	139.0	235.0	249.0	308.0	331.0	310.0	694.0	14786.0
